20,1,1,0,47,152,0,0,16,0.91579,325,0.9,0,0,0.35526,0,0,14.75,10,1.4,2,1,0,0,0,1,1,0,0,0,1,1,-1,0,0,-1,0,0,1,1,1,1
20,1,0,1,29,58,1,0,14,0.54737,547,0.2,3,0,0.31,0,0,26.1,10,3.95,1,-1,0,0,0,-1,-1,0,0,-1,-1,-1,0,0,0,-1,0,0,1,0,1,-1
10,4,1,6,29,43,3,4,9,0.94444,115,0.5,0,0.89773,0.325,2,8,10.3,6,1.5,1,0,0,0,1,1,0,1,1,0,-1,1,0,0,0,0,0,0,1,1,1,-1
29,4,4,17,75,80,12,9,24,0.7381,665,0.66667,1,0.74528,0.33793,2,13,21.828,11,2.7931,1,-1,0,0,1,-1,1,1,0,0,1,-1,0,0,1,1,0,-1,1,0,1,-1
6,3,1,3,21,3,2,2,4,0.9,192,0.5,0,0.94737,0.61111,3,3,30.333,3,1.3333,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1
17,1,0,0,17,136,0,0,17,2,17,0,0,0,0.45588,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,4,3,51,167,1798,47,24,49,0.93149,1475,0.92308,2,0.56835,0.1375,2,19,21.492,23,2,6,1,-1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1
6,3,1,3,21,3,2,2,4,0.96,240,0.4,0,0.9375,0.61111,3,3,38.167,3,1.3333,1,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1
4,3,0,5,14,0,1,5,1,0.66667,60,0.5,0,0.95238,0.5,2,7,13.5,2,1,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4,4,0,6,20,0,1,6,1,0.66667,103,0.5,0,0.96203,0.5,3,11,24.25,4,1.5,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,-1
4,2,0,1,12,6,0,1,4,2,39,0,0,0.8125,0.58333,0,0,8.75,1,0.75,2,-1,0,0,0,-1,1,0,0,0,1,-1,-1,0,1,1,0,0,-1,0,-1,0
11,2,0,7,49,25,1,7,5,2,760,0,0,0.54545,0.32468,1,9,68.091,13,3.1818,2,-1,0,0,1,-1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,-1
11,1,1,0,21,55,0,0,10,2,99,0,0,0,0.24675,0,0,8,1,0.9091,2,-1,0,0,0,-1,-1,0,0,-1,0,-1,0,0,0,1,0,0,1,0,-1,1
4,4,0,5,19,0,1,5,1,0.66667,117,0.5,0,0.95522,0.5,4,9,27.75,7,2.25,3,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,1
4,3,0,5,17,0,1,5,1,0.66667,85,0.5,0,0.94643,0.5,2,7,19.75,1,0.75,4,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,1
