27,1,0,6,27,351,1,5,27,2,27,0,0,0,0.41204,0,0,0,1,1,3,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,1,0,0,0,0,0,0
8,2,0,10,28,0,1,9,3,0.35714,224,1,3,0.68421,0.37143,1,1,26.5,2,1,9,0,0,0,-1,-1,0,0,-1,0,-1,-1,0,1,0,0,0,0,-1,0,1,1
2,1,0,2,5,1,1,1,1,2,22,0,0,0,0.5,0,0,7,3,1.5,2,-1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0,1,0,0,-1,-1,1,1
7,2,0,11,11,15,4,10,6,0.5,44,1,0,0.77273,0.26531,0,0,5.1429,1,0.7143,2,-1,0,0,0,-1,-1,1,0,-1,1,-1,0,0,-1,-1,0,0,-1,0,1,1
13,2,0,12,37,42,4,9,13,0.61111,175,1,1,0.88571,0.27692,1,4,12.231,3,1.1538,6,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,0,1,-1,0,1,1
2,4,6,8,7,0,6,2,2,1,23,1,1,0.94444,0.66667,0,0,9.5,1,0.5,1,-1,0,-1,-1,-1,0,-1,0,-1,1,-1,0,0,1,1,0,0,1,0,0,1
6,3,0,8,15,15,2,6,6,2,42,0,0,0.97143,0.41667,2,3,6,1,0.5,2,-1,-1,0,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,1,-1,-1,1,0,-1,1
14,2,0,4,25,31,1,4,14,0.63462,140,1,0,0.88571,0.3,1,4,8.7143,1,0.8571,3,1,-1,0,-1,1,1,-1,0,1,1,1,0,0,-1,1,0,1,1,0,1,1
7,2,0,7,25,0,1,6,5,0.16667,153,1,1,0.68421,0.35714,1,1,20.571,4,1.2857,2,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3,2,0,4,10,3,1,3,2,2,32,0,0,0.6,0.66667,0,0,9.6667,1,0.6667,2,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
8,1,0,7,32,28,0,7,4,2,237,0,0,0,0.625,0,0,28.625,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,1,15,32,38,139,21,11,16,0.82222,216,1,3,0,0.17544,1,1,10.105,5,1.4737,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,1,0,1,1
6,1,0,6,7,15,1,5,6,2,14,0,0,0,0.36111,0,0,1.3333,1,0.8333,4,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18,1,0,9,44,85,1,8,10,0.7395,242,1,3,0,0.20588,0,0,12.056,5,1.3889,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1
4,4,15,49,8,6,49,0,4,1.3333,21,1,0,1,0.66667,0,0,4,0,0,1,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,19,1,1,1,2,2,121,0,0,0,0.66667,0,0,59.5,13,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,0,11,14,26,3,11,6,0.83333,57,0.66667,1,0.70833,0.22917,0,0,5,1,0.7778,1,-1,0,0,0,-1,1,0,0,-1,1,-1,-1,1,-1,-1,0,0,-1,0,1,1
3,2,0,5,4,3,2,3,3,2,10,0,0,0.5,0.66667,0,0,2.3333,1,0.6667,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,1
9,2,0,40,23,32,39,2,7,0.975,240,0.2,9,0.63158,0.375,1,1,24.556,4,1.8889,1,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,1
22,1,0,2,42,189,1,1,22,0.84127,182,1,0,0,0.17172,0,0,7,7,1.2273,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1,2,4,8,0,2,2,4,0,28,1,0,0,0.75,0,0,5.75,1,0.75,1,-1,-1,0,-1,-1,0,0,-1,0,0,-1,0,0,-1,1,-1,-1,1,0,-1,1
22,3,0,20,65,151,5,18,15,0.84656,401,0.77778,6,0.45714,0.15584,1,1,16.818,10,1.5455,7,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,0,0,0,-1,-1,0,-1
7,2,0,6,17,9,1,5,4,0.75,75,1,3,0.92308,0.33333,0,0,9.1429,2,0.8571,1,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0,1
5,1,0,5,5,10,3,2,5,2,5,0,0,0,0.55,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,3,0,21,61,598,8,19,34,0.93254,335,1,2,0.375,0.14394,1,1,7.6757,6,1.2162,8,-1,0,0,-1,-1,-1,1,0,-1,1,-1,0,1,-1,-1,0,-1,-1,-1,1,1
28,2,0,14,58,302,7,9,26,0.80247,303,1,2,0.78814,0.1461,1,4,9.6071,3,1.0714,3,1,-1,0,-1,1,1,-1,0,1,1,1,0,0,-1,-1,0,1,1,0,-1,-1
14,1,1,7,26,79,2,5,12,0.78846,118,1,2,0,0.25641,0,0,7.1429,3,1.1429,3,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,-1,1
14,1,0,4,21,91,0,4,13,0.53846,105,1,2,0,0.96429,0,0,6.3571,2,1,5,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,-1,1,1,1
8,2,0,7,23,14,1,7,7,0.64286,101,1,2,0.66667,0.32653,0,0,11.375,1,0.375,1,0,0,0,-1,-1,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0
3,5,0,1,9,0,0,1,3,0.5,33,1,0,0.89474,0.55556,0,0,9.3333,1,0.6667,1,-1,0,0,-1,-1,0,-1,0,-1,0,-1,0,0,1,1,0,0,-1,-1,-1,1
11,3,0,8,30,37,1,8,10,0.525,212,1,1,0.90741,0.27273,1,14,17.909,6,1.6364,5,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,1,0,-1,1,0,1,1
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,0,8,28,74,3,7,12,0.84444,154,1,1,0,0.1875,0,0,8.25,3,1.1875,2,-1,0,0,0,-1,-1,0,0,-1,1,-1,0,0,0,1,0,0,1,0,1,-1
4,3,0,9,11,6,6,4,4,2,25,0,0,0.9703,0.625,1,2,5.25,1,0.75,3,-1,-1,0,1,-1,-1,1,-1,-1,0,-1,0,0,-1,1,0,1,1,0,-1,1
13,3,0,8,25,26,1,7,13,0.625,161,1,0,0.90741,0.30769,1,2,11.077,5,1.3077,3,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,1,0,1,1,0,1,1
6,1,0,9,18,15,8,1,5,2,102,0,0,0,0.33333,0,0,16,5,2.8333,3,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,0,1,1,1,1
16,1,0,6,47,112,4,2,14,0.6,301,1,0,0,0.4875,0,0,17.688,1,0.875,2,0,0,0,-1,1,0,-1,-1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,0,5,10,0,1,4,2,0,27,1,0,0.94737,0.66667,0,0,12,1,0.5,1,-1,0,0,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,0,0,1,0,1,1
2,3,0,8,8,1,2,7,2,2,31,0,0,0.95238,0.625,0,0,14.5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
