15,4,2,18,55,37,2,16,9,0.72857,730,1,4,0.84615,0.19333,3,7,47,12,2.4667,1,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,1,-1,0,0,1,-1,-1,1
26,3,0,15,108,233,1,15,22,0.90261,1156,1,2,0.59677,0.16026,3,3,42.577,7,1.2692,1,1,-1,0,1,1,1,0,1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,0
6,4,0,8,34,0,0,8,6,0.6,493,1,0,0.93976,0.55556,1,1,80.5,1,0.8333,2,0,0,0,-1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,1
14,3,0,7,33,65,0,7,14,0.91026,404,1,1,0.74,0.59524,2,3,27,2,1,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,1
21,1,0,27,78,158,11,17,15,0.73571,659,0.92857,5,0,0.145,0,0,29.714,7,1.6667,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,1,0,-1,0
14,1,1,9,34,47,4,5,12,0.82418,279,1,0,0,0.30769,0,0,18.429,6,1.8571,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,1,0,0,1,0,0,-1,-1,1,1
1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,0,3,8,1,0,3,2,2,28,0,0,0.96774,0.75,0,0,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0,3,7,2,1,2,4,0.66667,34,1,0,0,0.75,0,0,7,1,0.75,1,-1,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,1,0,0,-1,0,-1,1
2,3,0,3,8,1,1,3,2,2,33,0,0,0.9697,1,0,0,15.5,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,3,0,5,12,0,0,5,4,0.33333,48,1,0,0.925,0.75,0,0,10.75,1,0.75,2,-1,0,0,1,-1,-1,0,1,-1,-1,-1,0,0,1,0,0,0,-1,-1,-1,1
3,2,0,8,22,3,1,7,2,1,152,0,0,0.86667,0.5,0,0,48.667,1,0.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,3,0,7,60,41,0,7,3,0.9,748,0.6,0,0.80435,0.28571,0,0,72.8,7,2.1,1,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,1
20,4,0,7,71,102,2,7,14,0.82105,677,1,2,0.80412,0.3,2,2,32.35,5,1.25,1,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,0,-1,1,-1,0,0,-1,0,1,0
2,3,0,3,7,1,1,3,2,2,23,0,0,0.9697,1,0,0,10.5,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0,7,19,3,1,6,2,1,96,0,0,0.86667,0.5,0,0,30.667,1,0.6667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
16,5,0,13,55,26,0,13,14,0.57778,275,1,1,0.87705,0.39063,3,6,16,5,1.375,1,-1,0,0,-1,-1,1,0,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,1,1,1
23,3,1,18,69,163,4,14,14,0.84615,514,1,2,0.63793,0.19886,0,0,20.783,3,1.0435,3,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,1,1,0,0,-1,0,-1,1
